title;artist;artistExistsInDb;description;coverUrl;images;availability;purchaseLink
The Office;Steven Ahlgren;FALSE;"112pp, cloth spine, 206mm x 156mm. With an introduction by Ufrieda Ho.
As many of us question the necessity of working from an office, this photographic series – taken in the days before wifi and iPhones – is a poignant reminder of how things once were. Teetering stacks of paper, off-kilter filing cabinets, gum-white computer monitors and the cold glow of the Xerox machine; what were once essential tools now stand as whimsical relics to a former life. The office holds bittersweet memories of kitchen small talk, cheap coffee, awkward Christmas parties and promotions won or lost. Capturing this corporate world with a tender yet satirical eye, American photographer Steven Ahlgren’s nostalgic series will resonate with anyone who has ever loved, hated or simply endured office life.

Steven Ahlgren’s photographs have been exhibited in museums and galleries in the US and abroad and published in many magazines including The New York Times. He currently lives in Media, Pennsylvania.

Book design by Friederike Huber.

This book is carbon neutral. This is the first edition.

ISBN: 978-1-914314-17-9";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/files/Cover_The-Office_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/products/The-Office_spread1_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/products/The-Office_spread2_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/products/The-Office_spread3_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/products/The-Office_spread4_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/products/The-Office_spread5_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/products/The-Office_spread6_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/products/The-Office_spread7_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/products/The-Office_spread8_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/products/The-Office_spread9_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/products/The-Office_spread10_1024x1024.jpg?v=1700902691|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;available;https://www.hoxtonminipress.com/products/the-office
Déjà View;Martin Parr;FALSE;"144pp, hardback,  205 x 155mm.
This book is a playful conversation between two important bodies of photographic work. Each spread of Déjà View pairs one of Martin Parr’s iconic snapshots with an image from The Anonymous Project’s collection of found amateur photographs taken between the 1950s and 80s. These unnervingly similar ‘twin’ pictures remind us of photography’s greatest power: to intimately preserve everyday moments of humour, warmth, ennui and absurdity.

Martin Parr is one of Britain’s most esteemed and well-loved photographers; he has published around 40 solo photobooks and has been a member of Magnum Photos for nearly 30 years.

The Anonymous Project is dedicated to collecting and preserving mid-century colour slides from around the world. Started in 2017 by filmmaker Lee Shulman, the project brings to light Kodachrome memories that might otherwise be lost forever.

This book is carbon neutral. This is the first edition.

ISBN: 978-1-914314-14-8";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/files/Cover_Deja-View--sold-out_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/products/DejaViewSpread1_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/products/DejaViewSpread2_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/products/DejaViewSpread3_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/products/DejaViewSpread4_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/products/DejaViewSpread5_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/products/DejaViewSpread6_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/products/DejaViewSpread7_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/products/DejaViewSpread8_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/products/DejaViewSpread9_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/products/DejaViewSpread10_1024x1024.jpg?v=1700237501|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;sold out;https://www.hoxtonminipress.com/products/deja-view
Single Dad;Harry Borden;FALSE;"104pp, cloth spine, 168 x 222mm. Photography by Harry Borden. Foreword by Sir Bob Geldof.
These raw and tender portraits of single-parent dads are combined with moving testimonies about their love and loss, hopes and fears. The result is a much-needed celebration of the innate ability in all fathers to nurture and love.

’A beautiful book, filled with humanity and compassion – and proof of the deep love that fathers have for their children.‘ Alain de Botton

Harry Borden is one of the UK’s finest portrait photographers whose work has been in The New Yorker, Vogue and TIME.

This book is carbon neutral. This is the first edition.

ISBN: 978-1-910566-89-3";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/files/Single-Dad_Cover_1024x1024.jpg?v=1700903205|https://www.hoxtonminipress.com/cdn/shop/products/Single-Dad_Spread1_1024x1024.jpg?v=1700903205|https://www.hoxtonminipress.com/cdn/shop/products/Single-Dad_Spread3_1024x1024.jpg?v=1700903205|https://www.hoxtonminipress.com/cdn/shop/products/Single-Dad_Spread4_1024x1024.jpg?v=1700903205|https://www.hoxtonminipress.com/cdn/shop/products/Single-Dad_Spread5_1024x1024.jpg?v=1700903205|https://www.hoxtonminipress.com/cdn/shop/products/Single-Dad_Spread6_1024x1024.jpg?v=1700903205|https://www.hoxtonminipress.com/cdn/shop/products/Single-Dad_Spread7_1024x1024.jpg?v=1700903205|https://www.hoxtonminipress.com/cdn/shop/products/Single-Dad_Spread8_1024x1024.jpg?v=1700903205|https://www.hoxtonminipress.com/cdn/shop/products/Single-Dad_Spread9_1024x1024.jpg?v=1700903205|https://www.hoxtonminipress.com/cdn/shop/products/Single-Dad_Spread10_1024x1024.jpg?v=1700903205|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;available;https://www.hoxtonminipress.com/products/single-dad
Revival;Roy Mehta;FALSE;"96pp, cloth spine, 190 x 240mm. Photography by Roy Mehta. Introduction by Caryl Phillips.
Brent has a rich history of multiculturalism. Roy Mehta’s exquisite black and white photographs capture the daily rituals of its various communities, most notably the Afro-Caribbean and Irish, engaged in seemingly simple activities at home, in the street and at church. Shot from 1989–1993, the images move from profound moments of faith to quiet family settings to the noisy streets outside, reminding us of the continual opportunities for connection and reflection in everyday life.

‘Mehta doesn’t shy away from the sadness and difficulties of this foundational story, but his multiracial faces – taken in Brent, northwest London – remain coloured with British dreams, and they exude a vitality which suggests that, although things are never going to be easy, all will eventually be well.’ – Caryl Phillips from the introduction

Roy Mehta is a well-established London-based photographic artist with thirty years of professional experience working on personal and commercial projects. This is his third book.

This is the first edition.

ISBN: 978-1-910566-95-4";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/files/Revival_Cover_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-1_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-2_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-3_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-4_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-5_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-6_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-7_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-8_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-9_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-10_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/products/Revival_Spread-11_1024x1024.jpg?v=1700902009|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;sold out;https://www.hoxtonminipress.com/products/revival
Urban Geometry;Andrés Gallardo Albajar;FALSE;"128pp, hardback with cloth-covered spine, white & gold foiled, 222 x 157 mm.
Spanish photographer Andrés Gallardo Albajar has travelled the globe to capture the mesmerising silhouettes, colourful juxtapositions and angular forms of the world’s most exciting buildings. Symmetry, line, shadow and colour: these photographs, taken in 20 cities across the world, provide an immersive visual tour of contemporary architecture. From Bilbao to Beijing, Stockholm to Seoul, journey through the urban geometry that forms the spatial soundtrack to our lives.

With an introduction by Rachel Segal Hamilton.

Andrés Gallardo Albajar is a freelance photographer from Spain. For years Andrés has been documenting the architecture and urban life of numerous European and Asian cities, and his work has been featured in many publications and exhibitions.

This is the first edition.

Book design by Friederike Huber.

ISBN: 978-1-910566-83-1";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/files/UrbanGeometry_Cover_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-1_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-2_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-3_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-4_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-5_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-6_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-7_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-8_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-9_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-10_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/products/Urban-Geometry_spread-11_1024x1024.jpg?v=1700901706|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;sold out;https://www.hoxtonminipress.com/products/urban-geometry
In Your Face;Paul Trevor;FALSE;"128pp, cloth spine, 222mm x 160mm.
Paul Trevor’s extreme close-ups, made spontaneously on the streets of east London, capture Britain’s perennial social divide. They contrast the people in The City with those in the nearby market of Brick Lane. Shot during Thatcher’s reign, the imagery is as fresh and relevant today as it was then.

‘This series is a new twist on the street photo, but totally unlike anything I have seen before or since.’ – Martin Parr

This is the first edition.

ISBN: 978-1-910566-80-0";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/files/In-Your-Face_Cover_f614778c-dc93-417d-9eeb-732ff41c1e90_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-1_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-4_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-5_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-6_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-8_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-14_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-12_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-9_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-10_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-13_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-11_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/products/In-Your-Face_spread-15_1024x1024.jpg?v=1700900355|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;available;https://www.hoxtonminipress.com/products/in-your-face
Paris, China;François Prost;FALSE;"88pp, paperback, 162mm x 127mm.
Tianducheng is a small suburb in China modelled on Paris — it even has a replica Eiffel Tower. These photographs of near-identical landmarks in both places beg the question: is imitation really the highest form of flattery?

François Prost is a Parisian photographer, graphic designer and art director. When he’s not working for editorial or commercial clients he spends his time on personal photography projects, documenting façades of local French nightclubs, machine gun shops in the US and Chinese scooters. In 2020 he started photographing the similarities between the real Venice and replicas in Las Vegas and Hangzhou, China.

This is a first edition.ISBN: 978-1-910566-78-7";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/files/Cover_Paris_-China_1024x1024.jpg?v=1700901161|https://www.hoxtonminipress.com/cdn/shop/products/Paris_-China_Spread2_1024x1024.jpg?v=1700901161|https://www.hoxtonminipress.com/cdn/shop/products/Paris_-China_Spread3_1024x1024.jpg?v=1700901161|https://www.hoxtonminipress.com/cdn/shop/products/Paris_-China_Spread4_1024x1024.jpg?v=1700901161|https://www.hoxtonminipress.com/cdn/shop/products/Paris_-China_Spread6_1024x1024.jpg?v=1700901161|https://www.hoxtonminipress.com/cdn/shop/products/Paris_-China_Spread8_1024x1024.jpg?v=1700901161|https://www.hoxtonminipress.com/cdn/shop/products/Paris_-China_Spread9_1024x1024.jpg?v=1700901161|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;available;https://www.hoxtonminipress.com/products/paris-china
Trivial Pursuits;Orlando Gili;FALSE;"112pp, hardback with cloth spine, coated fine art paper, 222mm x 157mm.
Come rain or shine, the English are serious about having fun. Orlando Gili’s photographs of people engaged in apparently trivial pursuits - whether cheese rolling, pram racing or partying in the street - are in fact a tender portrait of a nation in pursuit of happiness.

With an introduction by Lucy Davies.

Orlando Gili is a London-based documentary and portrait photographer whose work has featured in The Financial Times, The Sunday Times and Vice, among other international publications and advertising agencies. In between editorial and commercial assignments Gili pursues documentary projects, with a focus on leisure, community and identity.

This is the first edition.

Book design by Friederike Huber.

ISBN: 978-1-910566-75-6";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/files/Trivial-Pursuits-Cover_1024x1024.jpg?v=1701157087|https://www.hoxtonminipress.com/cdn/shop/products/Trivial-Pursuits-Spread-3_1024x1024.jpg?v=1701157087|https://www.hoxtonminipress.com/cdn/shop/products/Trivial-Pursuits-Spread-1_1024x1024.jpg?v=1701157087|https://www.hoxtonminipress.com/cdn/shop/products/Trivial-Pursuits-Spread-2_1024x1024.jpg?v=1701157087|https://www.hoxtonminipress.com/cdn/shop/products/Trivial-Pursuits-Spread-5_1024x1024.jpg?v=1701157087|https://www.hoxtonminipress.com/cdn/shop/products/Trivial-Pursuits-Spread-6_1024x1024.jpg?v=1701157087|https://www.hoxtonminipress.com/cdn/shop/products/Trivial-Pursuits-Spread-7_1024x1024.jpg?v=1701157087|https://www.hoxtonminipress.com/cdn/shop/products/Trivial-Pursuits-Spread-8_1024x1024.jpg?v=1701157087|https://www.hoxtonminipress.com/cdn/shop/products/Trivial-Pursuits-Spread-9_1024x1024.jpg?v=1701157087|https://www.hoxtonminipress.com/cdn/shop/products/Trivial-Pursuits-Spread-10_1024x1024.jpg?v=1701157087|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;available;https://www.hoxtonminipress.com/products/trivial-pursuits
Hotel Carpets;Bill Young;FALSE;"128pp, paperback with French flaps, fine art paper, 162mm x 127mm.
Bill Young is a US pilot. Bill Young has stayed in a lot of hotels. Bill Young likes carpets. Now you can share his joy.

From Austin to Amsterdam, Lille to Las Vegas, this book shares the mesmerising, bizarre (and sometimes questionable) carpets found in hotel lobbies all over the world. Bill Young, a US pilot, finds himself in a lot of cities often with camera, time and carpet to hand. His photos are enjoyed by his 400,000 followers on Instagram and now an edit of the most striking designs appear in this playful paperback alongside Bill's irreverent commentary.

Bill Young is a US pilot from Dallas, Texas.

This is the first edition.

ISBN: 978-1-910566-74-9";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/files/Cover_Hotel-Carpets_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/products/Hotel-Carpets_Spread1_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/products/Hotel-Carpets_Spread2_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/products/Hotel-Carpets_Spread3_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/products/Hotel-Carpets_Spread4_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/products/Hotel-Carpets_Spread5_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/products/Hotel-Carpets_Spread6_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/products/Hotel-Carpets_Spread7_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/products/Hotel-Carpets_Spread8_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/products/Hotel-Carpets_Spread9_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/products/Hotel-Carpets_Spread10_1024x1024.jpg?v=1700900419|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;available;https://www.hoxtonminipress.com/products/hotel-carpets
Sunday Best;Katie Waggett;FALSE;"176pp, hardback, 151mm x 199mm.
In the wake of a terror attack and determined not to let the voices of separatism win out, photographer Katie Waggett embarked on an intimate survey of London’s many religions. Her portraits of individuals in their most colourful religious outfits are accompanied by personal quotes, as well interiors from the places of worship. Sunday Best is a feast of colour and a love letter to a city that so depends on diversity for its survival.

‘As we tend to get caught up in the current climate of fear and hostility, Sunday Best reminds us to stop and think, to look beyond the surface and to challenge what we think we know about others.’ – Jilke Golbach, from the introduction

Katie Waggett is an award-winning documentary photographer based in London. Her work has been exhibited internationally.

This is the first edition.

ISBN: 978-1-910566-70-1";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/files/Sunday-best-Cover_1024x1024.jpg?v=1700899261|https://www.hoxtonminipress.com/cdn/shop/products/Sunday-best-Spread1_1024x1024.jpg?v=1700899261|https://www.hoxtonminipress.com/cdn/shop/products/Sunday-best-Spread8_1024x1024.jpg?v=1700899261|https://www.hoxtonminipress.com/cdn/shop/products/Sunday-best-Spread3_1024x1024.jpg?v=1700899261|https://www.hoxtonminipress.com/cdn/shop/products/Sunday-best-Spread4_1024x1024.jpg?v=1700899261|https://www.hoxtonminipress.com/cdn/shop/products/Sunday-best-Spread6_1024x1024.jpg?v=1700899261|https://www.hoxtonminipress.com/cdn/shop/products/Sunday-best-Spread5_1024x1024.jpg?v=1700899261|https://www.hoxtonminipress.com/cdn/shop/products/Sunday-best-Spread9_1024x1024.jpg?v=1700899261|https://www.hoxtonminipress.com/cdn/shop/products/Sunday-best-Spread7_1024x1024.jpg?v=1700899261|https://www.hoxtonminipress.com/cdn/shop/products/Sunday-best-Spread10_1024x1024.jpg?v=1700899261|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;available;https://www.hoxtonminipress.com/products/sunday-best
Launderama;Joshua Blackburn;FALSE;"144pp, cloth spine, 156mm x 178mm. Photography by Joshua Blackburn.
Photographer Joshua Blackburn has visited all 462* launderettes in London. The resulting pictures are not just a portrait of a much-loved institution but of a city itself: full of life, colour, faded nostalgia and a whole load of dirty laundry.

*Please note: the book features a selection of images from Joshua's collection, not all 462 launderettes. That would be a very fat book...

Joshua Blackburn is a London-based photographer, print maker and co-founder of The Artful Project gallery. In his previous life, he ran a graphic design agency for 14 years. Joshua runs the popular Instagram account: @coinop_london.

With an introduction by the photographer

This is the first edition

Book design by Friederike Huber and Hoxton Mini Press

ISBN: 978-1-910566-60-2";https://www.hoxtonminipress.com/cdn/shop/t/12/assets/logo.png?v=48313506062050838421609754121;https://www.hoxtonminipress.com/cdn/shop/products/Cover_Launderama_b6e24d36-f44b-4694-a26e-6a367eb94f4c_1024x1024.jpg?v=1638294316|https://www.hoxtonminipress.com/cdn/shop/products/Launderettes_spread3_1024x1024.jpg?v=1700900731|https://www.hoxtonminipress.com/cdn/shop/products/Launderettes_spread2_1024x1024.jpg?v=1700900731|https://www.hoxtonminipress.com/cdn/shop/products/Launderettes_spread1_1024x1024.jpg?v=1700900731|https://www.hoxtonminipress.com/cdn/shop/products/Launderettes_spread6_1024x1024.jpg?v=1700900731|https://www.hoxtonminipress.com/cdn/shop/products/Launderettes_spread4_1024x1024.jpg?v=1700900731|https://www.hoxtonminipress.com/cdn/shop/products/Launderettes_spread7_1024x1024.jpg?v=1700900731|https://www.hoxtonminipress.com/cdn/shop/products/Launderettes_spread8_1024x1024.jpg?v=1700900731|https://www.hoxtonminipress.com/cdn/shop/products/Launderettes_spread9_1024x1024.jpg?v=1700900731|https://www.hoxtonminipress.com/cdn/shop/products/Launderettes_spread10_1024x1024.jpg?v=1700900731|https://www.hoxtonminipress.com/cdn/shop/files/Cover_EEIC_yellow_9a7ada5f-2d60-49ec-ab0e-41947dfb6c47_280x@2x.jpg?v=1700898614|https://www.hoxtonminipress.com/cdn/shop/products/Pubs-Cover_cf5e5246-5e67-43fe-b3f9-d676b1231e15_280x@2x.jpg?v=1669681127|https://www.hoxtonminipress.com/cdn/shop/files/Joseph_Cover_280x@2x.jpg?v=1738764399|https://www.hoxtonminipress.com/cdn/shop/files/Botanical_Case_280x@2x.jpg?v=1700903030;available;https://www.hoxtonminipress.com/products/launderama
