title;artist;artistExistsInDb;description;coverUrl;images;availability;purchaseLink
BLACK DIAMONDS;Rich-Joseph Facun;FALSE;Black Diamonds is a personal endeavor to connect with the Appalachian region Facun now calls home. As a person of color, he defines his community based on personal experience diverging from the stereotypes of race, religion, gender, and politics that are often attached to the region by outsiders. His images hint at lif;https://falllinepress.com/cdn/shop/files/Black.jpg?v=1751201289&width=1946;https://falllinepress.com/cdn/shop/files/20190714_FINAL_BD_SEQUENCE_010_1_Large_980d4c36-1893-4b4c-bef7-3f325d640a17.jpg?v=1751283919&width=1946|https://falllinepress.com/cdn/shop/files/20190714_FINAL_BD_SEQUENCE_001_Large_3a340c40-bc87-465b-93da-7c44a69c79a5.jpg?v=1751283919&width=1946|https://falllinepress.com/cdn/shop/files/20190714_FINAL_BD_SEQUENCE_021_Large_f887ec0e-5722-4c18-b597-be5c29b475d0.jpg?v=1751283912&width=1946|https://falllinepress.com/cdn/shop/files/20190714_FINAL_BD_SEQUENCE_033_Large_2fef7c23-09f7-4b6b-82fe-3ef93fd14807.jpg?v=1751283913&width=1946;available;https://falllinepress.com/products/black-diamonds
THE 13th SPRING;Aaron Hardin;FALSE;A lyrical document about the fragile miracle of life. The 13th Spring was made between 2014-2016 after Hardin discovered that his wife was unexpectedly pregnant for the first time. The birth was a medical miracle with their daughter’s new life being both a joy and a tragedy. While she is his greatest love, he mourns th;https://falllinepress.com/cdn/shop/files/13th.jpg?v=1751201289&width=1946;https://falllinepress.com/cdn/shop/files/HARDIN-The_13th_Spring-Promo-02.jpg?v=1751284005&width=1946;available;https://falllinepress.com/products/the-13th-spring
PAST TIME;Paul Shambroom;FALSE;Past Time explores the political and cultural idealization of an America that never existed for many. It juxtaposes popular imagery from our past with photographs of contemporary life taken in locations such as Dixon, IL, the hometown of Ronald Reagan, and Mount Airy, NC, the hometown of Andy Griffith. Shown together,;https://falllinepress.com/cdn/shop/files/Past.jpg?v=1751201289&width=1946;https://falllinepress.com/cdn/shop/files/Paul_Shambroomn_Past_TIme_9_8117277d-6735-4aab-b545-540666e3d872.jpg?v=1751284100&width=1946|https://falllinepress.com/cdn/shop/files/Paul_Shambroom_Past_Time_Dixon-IL_Reagan-2-2.webp?v=1751284100&width=1946|https://falllinepress.com/cdn/shop/files/Paul_Shambroomn_Past_TIme_Marfeline_MO_Disney.jpg?v=1659511391&width=1946;available;https://falllinepress.com/products/past-time
FERNBANK FOREST;Peter Essick;FALSE;This project is the result of a commission from Fernbank Museum to document Fernbank, a 65 acre old-growth forest in Atlanta proper, during a period of restoration. Essick photographed the forest for two years with the goal to produce a personal vision of this natural ecosystem that can coexist with a large metropolita;https://falllinepress.com/cdn/shop/files/Fernbank_9fe54550-37b7-4578-bd96-cb76ee1f5ef9.jpg?v=1751202948&width=1946;https://falllinepress.com/cdn/shop/files/Screenshot2025-06-29at9.15.06AM.png?v=1751202948&width=1946|https://falllinepress.com/cdn/shop/files/Screenshot2025-06-29at9.14.56AM.png?v=1751202948&width=1946|https://falllinepress.com/cdn/shop/files/FF_00486.jpg?v=1751202940&width=1946;available;https://falllinepress.com/products/fernbank-forest
THE BULLY PULPIT;Haley Morris-Cafiero;FALSE;Haley Morris-Cafiero investigates the social phenomenon of cyberbullying by utilizing self-portraiture against those who’ve attempted to bully her. After her series Wait Watchers went viral, Haley Morris-Cafiero received numerous hateful comments on the internet. The Bully Pulpit is her response to those comments. An i;https://falllinepress.com/cdn/shop/files/Bully.jpg?v=1751201276&width=1946;https://falllinepress.com/cdn/shop/files/SpeedoMan_51e09267-70dc-403b-8656-066ffbf68cfa.jpg?v=1751284254&width=1946;available;https://falllinepress.com/products/the-bully-pulpit
NOTHING'S COMING SOON;Clay Maxwell Jordan;FALSE;Nothing’s Coming Soon is an extended meditation on the signs and signals that life is the greatest unsolved mystery. Photographing the beauty that’s to be found in the everyday, Jordan let’s us palpably feel how we’re always half a step away from joy, death, disintegration, and renewal. With an exquisite sense of color;https://falllinepress.com/cdn/shop/files/Nothing.jpg?v=1751201287&width=1946;https://falllinepress.com/cdn/shop/files/Clay_Jordan-2.jpg?v=1751284386&width=1946|https://falllinepress.com/cdn/shop/files/Clay_Jordan-3.jpg?v=1751284385&width=1946|https://falllinepress.com/cdn/shop/files/Clay_Jordan-5_1.jpg?v=1751284386&width=1946|https://falllinepress.com/cdn/shop/files/Clay_Jordan-10.jpg?v=1751284389&width=1946|https://falllinepress.com/cdn/shop/files/Clay_Jordan-11.jpg?v=1751284389&width=1946|https://falllinepress.com/cdn/shop/files/Clay_Jordan-12.jpg?v=1751284389&width=1946|https://falllinepress.com/cdn/shop/files/Clay_Jordan-13.jpg?v=1751284389&width=1946|https://falllinepress.com/cdn/shop/files/Clay_Jordan-16.jpg?v=1751284390&width=1946;available;https://falllinepress.com/products/nothings-coming-soon
CARL MARTIN;Carl Martin;FALSE;How do we present ourselves to the world and how is that presentation received–what does it mean? Ultimately, this is not a document that is specific to a place or time, it is more akin to a universal canvassing and inventory of humanity in the ordinary. Yet this plain, clear taking-in with a camera and film places us;https://falllinepress.com/cdn/shop/files/Carl.jpg?v=1751201282&width=1946;https://falllinepress.com/cdn/shop/files/Martin_2D_F_result.jpg?v=1751203157&width=1946|https://falllinepress.com/cdn/shop/files/Martin_1D_6_result.jpg?v=1751203157&width=1946|https://falllinepress.com/cdn/shop/files/Martin_5A_3_result.jpg?v=1751203147&width=1946;available;https://falllinepress.com/products/carl-martin
WATERSHED | THE TENNESSEE RIVER;Jeff Rich;FALSE;This project began on December 22, 2008. The failure of a containment pond dyke spilled 5.4 million cubic yards of coal ash belonging to the Tennessee Valley Authority's (TVA) Kingston Fossil Plant into the Emory River and its surrounding landscape. What led to this point? Jeff Rich investigates the river itself and th;https://falllinepress.com/cdn/shop/files/Watershed_45f340e3-d4ed-4f9c-9844-dab4414f3adb.jpg?v=1751203320&width=1946;https://falllinepress.com/cdn/shop/files/Watershed.png?v=1751291220&width=1946|https://falllinepress.com/cdn/shop/files/Watershed_book_1.png?v=1751291220&width=1946|https://falllinepress.com/cdn/shop/files/Watershed_book_5.png?v=1751291220&width=1946|https://falllinepress.com/cdn/shop/files/Watershed_book_2.png?v=1751291220&width=1946|https://falllinepress.com/cdn/shop/files/Watershed_book_3.png?v=1751291220&width=1946|https://falllinepress.com/cdn/shop/files/Watershed_book_4.png?v=1751291220&width=1946|https://falllinepress.com/cdn/shop/files/Watershed_book_6.png?v=1751291202&width=1946;available;https://falllinepress.com/products/watershed-the-tennessee-river
TRUE PLACES;Jack Carnell;FALSE;True Places is a welcomed pause in our fast-paced experiences of the modern world. It encourages us to slow down and appreciate the richness of our surroundings, especially in the seemingly mundane. Jack Carnell has an unique eye for the textures, intricacies and quirks that make up small town and suburban living in th;https://falllinepress.com/cdn/shop/files/True.jpg?v=1751204015&width=1946;https://falllinepress.com/cdn/shop/files/Screenshot_2025-03-31_at_4.36.45_PM.png?v=1751204015&width=1946|https://falllinepress.com/cdn/shop/products/TruePlaces-2-2.jpg?v=1751204015&width=1946|https://falllinepress.com/cdn/shop/products/TruePlaces-3-2.jpg?v=1751204015&width=1946|https://falllinepress.com/cdn/shop/products/TruePlaces-4-2.jpg?v=1751204015&width=1946;available;https://falllinepress.com/products/true-places
ME. HERE NOW;Corinne Vionnet;FALSE;The advent of smartphones has conditioned new reflexes and created a new, unsettling gestural vocabulary that evokes a near-mystical posture. A direct reference to the work of Abraham Moles on the philosophy of centrality, ME. Here Now captures the specific moment when tourists take, with their smartphones, near-identi;https://falllinepress.com/cdn/shop/files/Me_755f53cf-bfaa-4dd9-a660-7f171635b7af.jpg?v=1751204203&width=1946;https://falllinepress.com/cdn/shop/files/Screenshot_2025-03-31_at_4.36.15_PM.png?v=1751204203&width=1946|https://falllinepress.com/cdn/shop/files/Me_here_now_book_2.png?v=1751291549&width=1946|https://falllinepress.com/cdn/shop/files/Me_here_now_1.png?v=1751291549&width=1946|https://falllinepress.com/cdn/shop/files/Me_here_now_book_1.png?v=1751291549&width=1946|https://falllinepress.com/cdn/shop/files/Me_here_now_2.png?v=1751291547&width=1946;available;https://falllinepress.com/products/me-here-now
SWEETHEART ROLLER SKATING RINK;Bill Yates;FALSE;Sweetheart Roller Skating Rink is a royal road to that special time in 1972-1973—when the love generation in America was at its height. The U.S. was reeling from years of war and turbulent social change and progress, but the early 70s was still a time of innocence and exploration. Sweetheart shows us the joyful vigor,;https://falllinepress.com/cdn/shop/files/Sweetheart_a785f4fe-5df6-42f1-af9d-d189b0e6c134.jpg?v=1751201288&width=1946;https://falllinepress.com/cdn/shop/files/Sweetheart_3.png?v=1751291794&width=1946|https://falllinepress.com/cdn/shop/files/Sweetheart_4.png?v=1751291794&width=1946|https://falllinepress.com/cdn/shop/files/Sweetheart_2.png?v=1751291794&width=1946|https://falllinepress.com/cdn/shop/files/Sweetheart_1.png?v=1751291794&width=1946;available;https://falllinepress.com/products/sweetheart-roller-skating-rink
ALPHABET;Debbie Fleming Caffery;FALSE;This sumptuous case-bound book features 26 black and white photographs, each corresponding with a letter of the alphabet. Pulled from Caffery’s deep archive, this book creatively reimagines the essential childhood experience of learning the ABC’s.;https://falllinepress.com/cdn/shop/files/Alphabet_bfca553d-5ce0-48b6-bd38-c9511fbd5620.jpg?v=1751201286&width=1946;https://falllinepress.com/cdn/shop/files/Alphabet_2.png?v=1751293358&width=1946|https://falllinepress.com/cdn/shop/files/Alphabet_3.png?v=1751293358&width=1946|https://falllinepress.com/cdn/shop/files/Alphabet_1.png?v=1751293358&width=1946;available;https://falllinepress.com/products/alphabet
AMERICA 101;Arthur Grace;FALSE;An award-winning photojournalist and social documentarian, Arthur Grace has traveled globally and to every region of America on assignment for major news organizations as well as for his own personal projects since the early 1970s. Organized here into thematic chapters, Grace’s book subjectively and insightfully plumbs;https://falllinepress.com/cdn/shop/files/America.jpg?v=1751204594&width=1946;https://falllinepress.com/cdn/shop/files/Screenshot_2025-03-31_at_4.35.18_PM.png?v=1751204594&width=1946|https://falllinepress.com/cdn/shop/products/America101-3.jpg?v=1751204594&width=1946|https://falllinepress.com/cdn/shop/products/America101-4.jpg?v=1751204594&width=1946|https://falllinepress.com/cdn/shop/products/America101-5.jpg?v=1751204594&width=1946;available;https://falllinepress.com/products/america-101
BOTTOM OF DA BOOT;Kael Alford;FALSE;Bottom of da Boot focuses on the people and places of the disappearing communities of Isle de Jean Charles and Pointe-aux-Chenes on Louisiana's fragile coastline.;https://falllinepress.com/cdn/shop/files/Bottom.jpg?v=1751204731&width=1946;https://falllinepress.com/cdn/shop/files/KaelAlford-08c.jpg?v=1751204731&width=1946|https://falllinepress.com/cdn/shop/products/daBoot-16.jpg?v=1751204731&width=1946|https://falllinepress.com/cdn/shop/products/daBoot-17.jpg?v=1751204730&width=1946|https://falllinepress.com/cdn/shop/products/daBoot-19.jpg?v=1751204730&width=1946;available;https://falllinepress.com/products/bottom-of-da-boot
